onset	duration	block	trial	cue_onset	cue_duration	imagine_onset	imagine_duration	vivrating_onset	vivrating_duration	valrating_onset	valrating_duration	vivid	positive	farfuture	valRating	vivRating	event
3.01	33.5	4	1	3.01	1.53	4.55	12	16.56	5.49	22.12	2.24	0	1	0	6	5	Imagine that you will fulfill a promise to your friend
36.56	33.5	4	2	36.56	2.15	38.71	12	50.73	1.95	52.75	0.65	1	1	0	6	6	Imagine that you will buy a car
70.11	33.5	4	3	70.11	1.89	72.01	12	84.03	1.03	85.13	0.65	0	0	0	2	5	Imagine that you will get blamed for a hazardous accident
103.66	33.5	4	4	103.66	1.34	105.01	12	117.02	1.42	118.51	1.55	1	0	1	2	5	Imagine that there will be a natural disaster where you live
137.2	33.5	4	5	137.2	0.79	138.01	12	150.02	1.6	151.69	1.92	1	0	0	3	5	Imagine that you will encounter a crawling insect in your bedroom
170.75	33.5	4	6	170.75	0.24	171	12	183.02	1.34	184.42	1.45	1	0	0	2	6	Imagine that there will be an infestation of bugs in your home
204.3	33.5	4	7	204.3	2.47	206.79	12	218.81	1.99	220.86	1.27	0	1	1	6	4	Imagine that you will cultivate lasting friendships at work
237.85	33.5	4	8	237.85	1.89	239.75	12	251.77	4.07	255.91	2.14	0	0	0	2	5	Imagine that you will file for bankruptcy
271.4	33.5	4	9	271.4	0.93	272.35	12	284.37	2.72	287.15	2.37	0	0	1	1	6	Imagine that you will be diagnosed with a rare disease
304.95	33.5	4	10	304.95	1.05	306	12	318.02	0.99	319.07	1.42	0	1	1	5	3	Imagine that you will get good medical coverage at work
338.5	33.5	4	11	338.5	0.5	339.01	12	351.03	2.74	353.83	1.58	1	0	1	2	6	Imagine that you will get food poisoning
372.04	33.5	4	12	372.04	2.95	375	12	387.02	1.4	388.48	1.52	1	1	0	7	5	Imagine that you will find your dream job that pays well with good hours
405.59	33.5	4	13	405.59	2.29	407.9	12	419.91	1.1	421.08	0.7	0	1	0	6	3	Imagine that you will achieve a strong sense of self-worth
439.14	33.5	4	14	439.14	1.85	441.01	12	453.03	2.29	455.38	0.72	1	1	1	6	7	Imagine that you will see your favorite band in concert
472.69	33.5	4	15	472.69	1.3	474.01	12	486.03	2.47	488.56	2.02	0	0	1	3	5	Imagine that you will catch one of your good friends stealing
506.24	33.5	4	16	506.24	0.75	507.01	12	519.02	2.22	521.31	0.97	1	1	1	7	6	Imagine that you will go on a romantic getaway with your significant other
