onset	duration	block	trial	cue_onset	cue_duration	imagine_onset	imagine_duration	vivrating_onset	vivrating_duration	valrating_onset	valrating_duration	vivid	positive	farfuture	valRating	vivRating	event
3.02	33.5	1	1	3.02	2.98	6	12	18.02	2.45	20.54	2.5	1	1	1	4	4	Imagine that you will see your favorite band in concert
36.56	33.5	1	2	36.56	2.44	39.02	12	51.04	5.31	56.41	3.49	0	1	1	5	4	Imagine that you will cultivate lasting friendships at work
70.11	33.5	1	3	70.11	1.89	72.02	12	84.03	2.4	86.5	3.21	0	1	0	7	5	Imagine that you will fulfill a promise to your friend
103.66	33.5	1	4	103.66	1.34	105.01	12	117.03	4.34	121.44	2.99	0	0	0	2	3	Imagine that you will get blamed for a hazardous accident
137.21	33.5	1	5	137.21	0.79	138.01	12	150.03	4.56	154.65	3.1	1	1	1	7	5	Imagine that you will go on a romantic getaway with your significant other
170.76	33.5	1	6	170.76	0.24	171.01	12	183.03	3.76	186.85	2.55	1	1	0	7	2	Imagine that you will find your dream job that pays well with good hours
204.31	33.5	1	7	204.31	2.69	207.01	12	219.03	2.89	221.98	2.37	0	0	0	1	5	Imagine that you will file for bankruptcy
237.85	33.5	1	8	237.85	2.14	240.01	12	252.03	3.4	255.5	4.32	0	0	1	1	3	Imagine that you will be diagnosed with a rare disease
271.4	33.5	1	9	271.4	1.59	273.01	12	285.02	1.6	286.69	4.82	1	0	0	2	4	Imagine that there will be an infestation of bugs in your home
304.95	33.5	1	10	304.95	1.04	306	12	318.02	3.31	321.39	7.09	1	0	1	5	4	Imagine that there will be a natural disaster where you live
338.5	33.5	1	11	338.5	0.49	339	12	351.02	4.24	355.33	4.04	1	0	1	4	7	Imagine that you will get food poisoning
372.05	33.5	1	12	372.05	2.94	375	12	387.02	1.34	388.42	1.97	0	1	0	7	6	Imagine that you will achieve a strong sense of self-worth
405.6	33.5	1	13	405.6	2.39	408	12	420.02	2.3	422.39	2.29	1	0	0	4	7	Imagine that you will encounter a crawling insect in your bedroom
439.15	33.5	1	14	439.15	1.85	441	12	453.02	1.45	454.54	3.71	1	1	0	6	6	Imagine that you will buy a car
472.7	33.5	1	15	472.7	1.3	474	12	486.01	1.99	488.07	3.99	0	1	1	7	7	Imagine that you will get good medical coverage at work
506.24	33.5	1	16	506.24	0.75	506.99	12	519.01	3.09	522.17	4.72	0	0	1	3	4	Imagine that you will catch one of your good friends stealing
