onset	duration	block	trial	cue_onset	cue_duration	imagine_onset	imagine_duration	vivrating_onset	vivrating_duration	valrating_onset	valrating_duration	vivid	positive	farfuture	valRating	vivRating	event
3.02	33.5	2	1	3.02	2.98	6	12	18.02	2.09	20.18	3.7	0	0	1	2	2	Imagine that you will put others in jeopardy because of your carelessness
36.57	33.5	2	2	36.57	2.44	39.02	12	51.04	3.92	55.03	1.6	0	1	0	4	1	Imagine that you will learn a lot about the world around you
70.11	33.5	2	3	70.11	1.88	72.02	12	84.03	5.84	89.94	1.8	1	1	0	7	6	Imagine that you will win the lottery
103.66	33.5	2	4	103.66	1.34	105.01	12	117.03	2.7	119.8	2.27	0	1	1	5	2	Imagine that you will win an award
137.21	33.5	2	5	137.21	0.79	138.01	12	150.03	2.17	152.27	2.04	1	0	1	4	6	Imagine that you will get stuck at a friend's house with screaming kids
170.76	33.5	2	6	170.76	0.24	171.01	12	183.03	2.89	185.98	3.5	0	1	0	5	4	Imagine that you will make new friends
204.31	33.5	2	7	204.31	2.69	207.01	12	219.03	2.24	221.33	3.12	0	0	0	3	6	Imagine that you will have an argument with your parents
237.86	33.5	2	8	237.86	2.14	240.01	12	252.03	2.42	254.51	2.2	1	1	0	7	7	Imagine that you will successfully complete a difficult project you've been working on
271.41	33.5	2	9	271.41	1.59	273.01	12	285.03	2.67	287.76	2.65	1	0	1	1	5	Imagine that you will lose your current home to a fire
304.95	33.5	2	10	304.95	1.04	306.01	12	318.02	0.67	318.76	6.24	1	1	1	7	4	Imagine that you will start exercising regularly to promote health and vitality
338.5	33.5	2	11	338.5	0.49	339	12	351.02	2.6	353.69	2.34	1	0	0	4	7	Imagine that you will get locked out of your house
372.05	33.5	2	12	372.05	2.94	375.01	12	387.02	2.37	389.46	2.35	1	0	0	3	6	Imagine that your car will break down when you're already running late
405.6	33.5	2	13	405.6	2.39	408	12	420.02	3.04	423.12	3.02	0	1	1	6	5	Imagine that you will get your research published in a journal
439.15	33.5	2	14	439.15	1.84	441	12	453.02	3.2	456.29	4.01	0	0	0	3	5	Imagine that you will not be able to realize your full potential at work
472.7	33.5	2	15	472.7	1.3	474	12	486.02	3	489.09	1.85	1	1	1	5	6	Imagine that you will make dinner for a potluck and everyone loves it
506.25	33.5	2	16	506.25	0.75	507	12	519.01	4.97	524.05	3.64	0	0	1	2	6	Imagine that your place of employment will go out of business, and you have to find a new job
