onset	duration	block	trial	cue_onset	cue_duration	imagine_onset	imagine_duration	vivrating_onset	vivrating_duration	valrating_onset	valrating_duration	vivid	positive	farfuture	valRating	vivRating	event
3.02	33.5	3	1	3.02	2.98	6.01	12	18.03	4.54	22.63	5.14	0	1	1	6	4	Imagine that you will get good medical coverage at work
36.57	33.5	3	2	36.57	2.43	39.01	12	51.02	5.09	56.18	2.24	1	1	0	7	7	Imagine that you will buy a car
70.12	33.5	3	3	70.12	1.88	72	12	84.02	4.76	88.85	2.99	1	1	1	6	6	Imagine that you will see your favorite band in concert
103.67	33.5	3	4	103.67	1.33	105	12	117.02	5.49	122.58	6.54	1	1	1	7	6	Imagine that you will go on a romantic getaway with your significant other
137.22	33.5	3	5	137.22	0.78	138	12	150.02	4.86	154.94	1.97	1	0	0	4	4	Imagine that you will encounter a crawling insect in your bedroom
170.76	33.5	3	6	170.76	0.23	171.01	12	183.03	7.08	190.18	5.82	0	1	0	5	4	Imagine that you will achieve a strong sense of self-worth
204.31	33.5	3	7	204.31	2.68	207	12	219.02	5.69	224.78	3.12	1	1	0	6	5	Imagine that you will find your dream job that pays well with good hours
237.86	33.5	3	8	237.86	2.13	240	12	252.02	2.84	254.92	2.17	0	0	1	3	4	Imagine that you will be diagnosed with a rare disease
271.41	33.5	3	9	271.41	1.59	273.01	12	285.03	5.02	290.12	1.47	0	1	0	5	3	Imagine that you will fulfill a promise to your friend
304.96	33.5	3	10	304.96	1.04	306.01	12	318.03	3.5	321.61	1.79	1	0	1	2	6	Imagine that there will be a natural disaster where you live
338.51	33.5	3	11	338.51	0.49	339.01	12	351.03	3.69	354.78	1.64	1	0	0	3	5	Imagine that there will be an infestation of bugs in your home
372.05	33.5	3	12	372.05	2.94	375.01	12	387.03	4.74	391.83	4.29	0	0	0	3	3	Imagine that you will file for bankruptcy
405.6	33.5	3	13	405.6	2.39	408.01	12	420.02	5.29	425.38	4.44	1	0	1	2	5	Imagine that you will get food poisoning
439.15	33.5	3	14	439.15	1.84	441.01	12	453.02	6.33	459.41	5.93	0	0	0	2	5	Imagine that you will get blamed for a hazardous accident
472.7	33.5	3	15	472.7	1.29	474	12	486.02	4.47	490.56	1.85	0	0	1	3	4	Imagine that you will catch one of your good friends stealing
506.25	33.5	3	16	506.25	0.74	507	12	519.02	5.98	525.06	6.43	0	1	1	5	3	Imagine that you will cultivate lasting friendships at work
