onset	duration	block	trial	cue_onset	cue_duration	imagine_onset	imagine_duration	vivrating_onset	vivrating_duration	valrating_onset	valrating_duration	vivid	positive	farfuture	valRating	vivRating	event
3.03	33.5	4	1	3.03	2.97	6.01	12	18.06	4.44	22.49	2.72	0	0	0	2	6	Imagine that you will not be able to realize your full potential at work
36.59	33.5	4	2	36.59	2.41	39.01	12	51.05	5.04	56.09	2.13	0	1	1	6	2	Imagine that you will win an award
70.13	33.5	4	3	70.13	1.87	72.01	12	84.06	3.37	87.43	5.37	1	0	0	2	7	Imagine that your car will break down when you're already running late
103.67	33.5	4	4	103.67	1.32	105.01	12	117.03	1.75	118.79	1.94	0	1	0	5	4	Imagine that you will make new friends
137.22	33.5	4	5	137.22	0.79	138.02	12	150.04	2.67	152.71	1.6	1	1	0	7	7	Imagine that you will successfully complete a difficult project you've been working on
170.76	33.5	4	6	170.76	0.24	171.01	12	183.05	1.9	184.95	3.05	1	0	0	3	7	Imagine that you will get locked out of your house
204.3	33.5	4	7	204.3	2.7	207.01	12	219.05	2.39	221.43	5.97	0	1	1	7	5	Imagine that you will get your research published in a journal
237.85	33.5	4	8	237.85	2.15	240.01	12	252.06	2.6	254.66	2.67	1	1	1	5	3	Imagine that you will start exercising regularly to promote health and vitality
271.39	33.5	4	9	271.39	1.61	273.01	12	285.05	3.2	288.25	1.82	0	0	1	1	7	Imagine that your place of employment will go out of business, and you have to find a new job
304.93	33.5	4	10	304.93	1.07	306.02	12	318.04	2.9	320.95	4.17	1	0	1	4	1	Imagine that you will get stuck at a friend's house with screaming kids
338.47	33.5	4	11	338.47	0.52	339.01	12	351.05	7.24	358.29	4.62	0	0	0	1	5	Imagine that you will have an argument with your parents
372.02	33.5	4	12	372.02	2.98	375	12	387.05	3.95	391	2.1	1	1	1	5	2	Imagine that you will make dinner for a potluck and everyone loves it
405.56	33.5	4	13	405.56	2.43	408.01	12	420.04	4.04	424.08	3.32	1	0	1	1	5	Imagine that you will lose your current home to a fire
439.11	33.5	4	14	439.11	1.89	441.01	12	453.03	2.63	455.67	1	1	1	0	7	7	Imagine that you will win the lottery
472.65	33.5	4	15	472.65	1.35	474	12	486.04	3.14	489.18	2.65	0	0	1	2	1	Imagine that you will put others in jeopardy because of your carelessness
506.19	33.5	4	16	506.19	0.8	507.01	12	519.04	3.12	522.15	2.55	0	1	0	5	5	Imagine that you will learn a lot about the world around you
