onset	duration	block	trial	cue_onset	cue_duration	imagine_onset	imagine_duration	vivrating_onset	vivrating_duration	valrating_onset	valrating_duration	vivid	positive	farfuture	valRating	vivRating	event
3.01	33.5	1	1	3.01	2.99	6.02	12	18.03	4.69	22.79	5.16	0	0	0	1	5	Imagine that you will have an argument with your parents
36.56	33.5	1	2	36.56	2.44	39.01	12	51.03	4.81	55.9	4.04	1	0	1	2	4	Imagine that you will get stuck at a friend's house with screaming kids
70.11	33.5	1	3	70.11	1.89	72.01	12	84.03	4.09	88.18	4.46	1	0	0	2	6	Imagine that you will get locked out of your house
103.66	33.5	1	4	103.66	1.34	105.01	12	117.03	5.49	122.58	3.31	1	0	1	3	2	Imagine that you will lose your current home to a fire
137.21	33.5	1	5	137.21	0.79	138.01	12	150.02	3.39	153.48	3.62	0	1	0	6	3	Imagine that you will make new friends
170.75	33.5	1	6	170.75	0.24	171	12	183.02	3.17	186.26	3.37	1	1	0	5	4	Imagine that you will win the lottery
204.3	33.5	1	7	204.3	2.69	207.01	12	219.02	2.17	221.26	2.79	1	1	1	7	6	Imagine that you will start exercising regularly to promote health and vitality
237.85	33.5	1	8	237.85	2.15	240	12	252.02	3.66	255.74	1.45	0	1	0	2	6	Imagine that you will learn a lot about the world around you
271.4	33.5	1	9	271.4	1.59	273	12	285.02	2.54	287.62	3.42	1	1	1	5	6	Imagine that you will make dinner for a potluck and everyone loves it
304.95	33.5	1	10	304.95	1.05	306	12	318.02	5.84	323.93	3.02	0	0	1	3	2	Imagine that your place of employment will go out of business, and you have to find a new job
338.5	33.5	1	11	338.5	0.5	339	12	351.02	2.72	353.8	2.27	0	1	1	6	5	Imagine that you will get your research published in a journal
372.05	33.5	1	12	372.05	2.95	375	12	387.02	1.77	388.85	3.34	0	1	1	5	3	Imagine that you will win an award
405.59	33.5	1	13	405.59	2.4	408	12	420.02	5.32	425.41	2.84	0	0	0	2	3	Imagine that you will not be able to realize your full potential at work
439.14	33.5	1	14	439.14	1.85	441.01	12	453.03	5.46	458.55	3.56	1	0	0	1	6	Imagine that your car will break down when you're already running late
472.69	33.5	1	15	472.69	1.3	474.01	12	486.03	5.37	491.47	2.29	0	0	1	1	1	Imagine that you will put others in jeopardy because of your carelessness
506.24	33.5	1	16	506.24	0.75	507.01	12	519.03	3.17	522.26	3.07	1	1	0	6	7	Imagine that you will successfully complete a difficult project you've been working on
