onset	duration	block	trial	cue_onset	cue_duration	imagine_onset	imagine_duration	vivrating_onset	vivrating_duration	valrating_onset	valrating_duration	vivid	positive	farfuture	valRating	vivRating	event
3.02	33.5	2	1	3.02	2.98	6	12	18.02	1.85	19.94	4.14	0	0	1	2	4	Imagine that you will be diagnosed with a rare disease
36.56	33.5	2	2	36.56	2.44	39.02	12	51.03	2.29	53.39	2.67	1	0	0	1	7	Imagine that there will be an infestation of bugs in your home
70.11	33.5	2	3	70.11	1.89	72.02	12	84.03	2.7	86.8	1.35	1	1	0	5	4	Imagine that you will buy a car
103.66	33.5	2	4	103.66	1.34	105.01	12	117.03	3.49	120.59	4.27	1	1	0	7	5	Imagine that you will find your dream job that pays well with good hours
137.21	33.5	2	5	137.21	0.79	138.01	12	150.03	4.57	154.67	3.85	0	0	1	2	6	Imagine that you will catch one of your good friends stealing
170.76	33.5	2	6	170.76	0.24	171.01	12	183.03	3.3	186.4	3.25	1	0	1	2	5	Imagine that you will get food poisoning
204.31	33.5	2	7	204.31	2.69	207.01	12	219.03	5.26	224.35	4.02	0	0	0	1	2	Imagine that you will get blamed for a hazardous accident
237.86	33.5	2	8	237.86	2.14	240.01	12	252.03	4.64	256.73	2.04	0	1	0	6	5	Imagine that you will achieve a strong sense of self-worth
271.4	33.5	2	9	271.4	1.59	273.01	12	285.02	3.05	288.14	4.11	1	0	1	2	2	Imagine that there will be a natural disaster where you live
304.95	33.5	2	10	304.95	1.04	306	12	318.02	3.67	321.76	2.92	1	1	1	6	5	Imagine that you will go on a romantic getaway with your significant other
338.5	33.5	2	11	338.5	0.49	339	12	351.02	3.84	354.92	6.64	0	1	1	5	3	Imagine that you will get good medical coverage at work
372.05	33.5	2	12	372.05	2.94	375	12	387.02	1.85	388.94	6.14	0	0	0	1	4	Imagine that you will file for bankruptcy
405.6	33.5	2	13	405.6	2.39	408	12	420.02	4.74	424.83	2.52	1	1	1	7	5	Imagine that you will see your favorite band in concert
439.15	33.5	2	14	439.15	1.85	441	12	453.02	7.09	460.18	5.88	0	1	1	6	4	Imagine that you will cultivate lasting friendships at work
472.69	33.5	2	15	472.69	1.3	474	12	486.01	5.32	491.41	3.09	0	1	0	3	3	Imagine that you will fulfill a promise to your friend
506.24	33.5	2	16	506.24	0.75	506.99	12	519.01	1.85	520.93	1.84	1	0	0	1	7	Imagine that you will encounter a crawling insect in your bedroom
