onset	duration	block	trial	cue_onset	cue_duration	imagine_onset	imagine_duration	vivrating_onset	vivrating_duration	valrating_onset	valrating_duration	vivid	positive	farfuture	valRating	vivRating	event
3.08	33.5	2	1	3.08	2.92	6.01	12	18.05	2.84	20.97	2.59	1	1	1	7	7	Imagine that you will find your dream job that pays well with good hours
36.62	33.5	2	2	36.62	2.38	39.02	12	51.08	3.27	54.43	2.55	1	0	0	1	7	Imagine that there will be a natural disaster where you live
70.16	33.5	2	3	70.16	1.84	72.01	12	84.03	3.29	87.4	1.82	1	1	0	5	7	Imagine that you will go on a romantic getaway with your significant other
103.7	33.5	2	4	103.7	1.29	105.02	12	117.04	3.87	120.99	2.85	0	0	1	1	1	Imagine that you will file for bankruptcy
137.24	33.5	2	5	137.24	0.75	138.01	12	150.03	3	153.12	2.37	0	1	1	5	1	Imagine that you will achieve a strong sense of self-worth
170.78	33.5	2	6	170.78	0.21	171.01	12	183.04	2.99	186.11	4.52	0	0	1	1	5	Imagine that you will get blamed for a hazardous accident
204.32	33.5	2	7	204.32	2.67	207.01	12	219.03	2.7	221.82	1.12	0	0	0	3	2	Imagine that you will catch one of your good friends stealing
237.86	33.5	2	8	237.86	2.12	240	12	252.02	3.44	255.54	2.3	1	0	1	2	6	Imagine that there will be an infestation of bugs in your home
271.4	33.5	2	9	271.4	1.58	273	12	285.03	3.2	288.31	3.55	1	1	0	6	7	Imagine that you will see your favorite band in concert
304.94	33.5	2	10	304.94	1.04	305.99	12	318.02	2.82	320.92	2.17	0	1	0	6	1	Imagine that you will get good medical coverage at work
338.48	33.5	2	11	338.48	0.49	339	12	351.03	2.42	353.53	2.35	1	0	0	1	7	Imagine that you will get food poisoning
372.02	33.5	2	12	372.02	2.95	374.99	12	387.02	2.3	389.4	1.9	1	0	1	4	7	Imagine that you will encounter a crawling insect in your bedroom
405.56	33.5	2	13	405.56	2.41	407.98	12	420.01	4.99	425.08	2.6	1	1	1	6	6	Imagine that you will buy a car
439.11	33.5	2	14	439.11	1.86	440.99	12	453.02	4.3	457.4	1.45	0	1	1	5	1	Imagine that you will fulfill a promise to your friend
472.65	33.5	2	15	472.65	1.32	473.98	12	486.01	3.69	489.77	3.17	0	1	0	5	1	Imagine that you will cultivate lasting friendships at work
506.19	33.5	2	16	506.19	0.78	506.99	12	519.01	3.44	522.53	3.52	0	0	0	2	6	Imagine that you will be diagnosed with a rare disease
