onset	duration	block	trial	cue_onset	cue_duration	imagine_onset	imagine_duration	vivrating_onset	vivrating_duration	valrating_onset	valrating_duration	vivid	positive	farfuture	valRating	vivRating	event
3.07	33.5	3	1	3.07	2.42	5.51	12	17.55	2.44	20.07	2.47	0	0	1	3	4	Imagine that you will be diagnosed with a rare disease
36.63	33.5	3	2	36.63	2.37	39.01	12	51.04	2.49	53.61	2.08	0	1	0	5	5	Imagine that you will fulfill a promise to your friend
70.17	33.5	3	3	70.17	1.83	72.02	12	84.06	2.47	86.62	2.07	1	0	1	3	5	Imagine that there will be a natural disaster where you live
103.71	33.5	3	4	103.71	1.28	105.01	12	117.04	2.65	119.77	2.07	0	0	1	3	3	Imagine that you will catch one of your good friends stealing
137.25	33.5	3	5	137.25	0.74	138	12	150.03	2.62	152.73	1.17	1	1	0	6	6	Imagine that you will find your dream job that pays well with good hours
170.79	33.5	3	6	170.79	0.2	171.01	12	183.03	1.97	185.09	2.38	0	0	0	3	4	Imagine that you will file for bankruptcy
204.33	33.5	3	7	204.33	1.53	205.88	12	217.91	3.5	221.49	2.7	1	1	1	5	6	Imagine that you will go on a romantic getaway with your significant other
237.87	33.5	3	8	237.87	2.11	239.99	12	252.02	2.85	254.95	2.22	1	1	0	6	5	Imagine that you will buy a car
271.41	33.5	3	9	271.41	1.57	273	12	285.02	2.37	287.48	1.82	1	1	1	5	5	Imagine that you will see your favorite band in concert
304.95	33.5	3	10	304.95	1.03	306.01	12	318.03	2.35	320.47	1.65	0	0	0	2	5	Imagine that you will get blamed for a hazardous accident
338.5	33.5	3	11	338.5	0.48	339	12	351.02	2.1	353.21	2.44	1	0	1	2	5	Imagine that you will get food poisoning
372.04	33.5	3	12	372.04	1.65	373.7	12	385.73	2.74	388.55	2.62	0	1	0	6	6	Imagine that you will achieve a strong sense of self-worth
405.58	33.5	3	13	405.58	2.24	407.83	12	419.85	2.69	422.62	2	0	1	1	6	6	Imagine that you will get good medical coverage at work
439.12	33.5	3	14	439.12	1.85	440.99	12	453.01	2.99	456.08	2.1	1	0	0	2	7	Imagine that you will encounter a crawling insect in your bedroom
472.66	33.5	3	15	472.66	1.31	473.99	12	486.02	2.47	488.57	2.2	0	1	1	5	2	Imagine that you will cultivate lasting friendships at work
506.2	33.5	3	16	506.2	0.77	506.98	12	519.01	2.62	521.71	1.9	1	0	0	2	5	Imagine that there will be an infestation of bugs in your home
