onset	duration	block	trial	cue_onset	cue_duration	imagine_onset	imagine_duration	vivrating_onset	vivrating_duration	valrating_onset	valrating_duration	vivid	positive	farfuture	valRating	vivRating	event
3.07	33.5	1	1	3.07	2.93	6.02	12	18.06	3.32	21.46	2.95	0	1	1	5	5	Imagine that you will fulfill a promise to your friend
36.61	33.5	1	2	36.61	2.39	39.02	12	51.07	4.09	55.24	2.57	1	1	0	5	6	Imagine that you will see your favorite band in concert
70.15	33.5	1	3	70.15	1.85	72.01	12	84.04	2.89	87.01	1.97	1	1	0	6	6	Imagine that you will go on a romantic getaway with your significant other
103.69	33.5	1	4	103.69	1.31	105.01	12	117.03	3.17	120.28	2.79	1	0	0	3	6	Imagine that there will be a natural disaster where you live
137.23	33.5	1	5	137.23	0.76	138.01	12	150.04	2.13	152.26	1.99	0	0	0	3	5	Imagine that you will catch one of your good friends stealing
170.77	33.5	1	6	170.77	0.22	171	12	183.03	2.77	185.88	2.22	1	0	0	1	6	Imagine that you will get food poisoning
204.31	33.5	1	7	204.31	2.46	206.79	12	218.82	2.4	221.31	2.53	1	1	1	5	4	Imagine that you will find your dream job that pays well with good hours
237.85	33.5	1	8	237.85	2.13	240	12	252.03	2.74	254.85	2.25	0	0	1	3	3	Imagine that you will get blamed for a hazardous accident
271.39	33.5	1	9	271.39	1.59	272.99	12	285.02	2.47	287.57	2.27	1	0	1	3	5	Imagine that you will encounter a crawling insect in your bedroom
304.93	33.5	1	10	304.93	1.05	306	12	318.02	2.19	320.29	3.07	0	0	0	3	4	Imagine that you will be diagnosed with a rare disease
338.47	33.5	1	11	338.47	0.5	338.99	12	351.01	2.1	353.2	1.88	1	1	1	5	5	Imagine that you will buy a car
372.01	33.5	1	12	372.01	1.42	373.45	12	385.47	2.4	387.96	3.07	0	0	1	3	4	Imagine that you will file for bankruptcy
405.55	33.5	1	13	405.55	2.42	407.99	12	420.01	2.28	422.38	2.19	0	1	1	6	5	Imagine that you will achieve a strong sense of self-worth
439.09	33.5	1	14	439.09	1.88	441	12	453.02	1.77	454.87	2.02	0	1	0	5	5	Imagine that you will get good medical coverage at work
472.63	33.5	1	15	472.63	1.33	473.99	12	486.01	2.05	488.15	1.75	1	0	1	2	5	Imagine that there will be an infestation of bugs in your home
506.17	33.5	1	16	506.17	0.79	506.98	12	519	1.83	520.92	1.62	0	1	0	5	4	Imagine that you will cultivate lasting friendships at work
