onset	duration	block	trial	cue_onset	cue_duration	imagine_onset	imagine_duration	vivrating_onset	vivrating_duration	valrating_onset	valrating_duration	vivid	positive	farfuture	valRating	vivRating	event
3.02	33.5	3	1	3.02	0	3.04	12	15.05	1.49	16.61	4.41	1	1	0	5	6	Imagine that you will go on a romantic getaway with your significant other
36.57	33.5	3	2	36.57	2.43	39	12	51.02	3.26	54.34	0.68	0	1	1	5	5	Imagine that you will fulfill a promise to your friend
70.12	33.5	3	3	70.12	1.88	72	12	84.02	3.32	87.41	1.99	0	0	1	2	3	Imagine that you will get blamed for a hazardous accident
103.66	33.5	3	4	103.66	1.33	105.02	12	117.03	2.82	119.92	1.87	1	0	1	4	6	Imagine that you will encounter a crawling insect in your bedroom
137.21	33.5	3	5	137.21	0.78	138.02	12	150.03	2.47	152.57	3.19	0	1	1	5	5	Imagine that you will achieve a strong sense of self-worth
170.76	33.5	3	6	170.76	0.24	171.01	12	183.03	1.85	184.95	1.44	1	1	0	5	5	Imagine that you will see your favorite band in concert
204.31	33.5	3	7	204.31	2.69	207.01	12	219.03	3.61	222.7	1.43	1	0	0	2	5	Imagine that you will get food poisoning
237.86	33.5	3	8	237.86	2.14	240.01	12	252.03	3.42	255.52	3.76	1	1	1	4	5	Imagine that you will buy a car
271.41	33.5	3	9	271.41	1.59	273.01	12	285.03	3.25	288.35	1.55	0	1	0	5	6	Imagine that you will get good medical coverage at work
304.96	33.5	3	10	304.96	1.04	306.01	12	318.03	3.77	321.86	0.92	1	0	1	3	5	Imagine that there will be an infestation of bugs in your home
338.51	33.5	3	11	338.51	0.49	339.01	12	351.02	2.17	353.26	2.54	1	0	0	3	6	Imagine that there will be a natural disaster where you live
372.05	33.5	3	12	372.05	2.94	375.01	12	387.03	4.19	391.28	0.99	0	0	1	3	2	Imagine that you will file for bankruptcy
405.6	33.5	3	13	405.6	2.39	408.01	12	420.02	2.64	422.73	0.79	0	0	0	3	5	Imagine that you will catch one of your good friends stealing
439.15	33.5	3	14	439.15	1.84	441	12	453.02	1.69	454.77	2.9	0	1	0	5	6	Imagine that you will cultivate lasting friendships at work
472.7	33.5	3	15	472.7	1.29	474	12	486.02	2.29	488.37	4.67	0	0	0	2	6	Imagine that you will be diagnosed with a rare disease
506.25	33.5	3	16	506.25	0.75	507	12	519.02	2.37	521.45	1.87	1	1	1	5	5	Imagine that you will find your dream job that pays well with good hours
