onset	duration	block	trial	cue_onset	cue_duration	imagine_onset	imagine_duration	vivrating_onset	vivrating_duration	valrating_onset	valrating_duration	vivid	positive	farfuture	valRating	vivRating	event
3.02	33.5	1	1	3.02	2.98	6.01	12	18.03	3.37	21.46	2.22	1	0	1	1	5	Imagine that your car will break down when you're already running late
36.57	33.5	1	2	36.57	2.43	39.01	12	51.02	3.49	54.58	3.06	0	0	0	1	3	Imagine that your place of employment will go out of business, and you have to find a new job
70.12	33.5	1	3	70.12	1.88	72	12	84.02	3.37	87.46	1.79	0	1	0	6	6	Imagine that you will get your research published in a journal
103.67	33.5	1	4	103.67	1.33	105	12	117.02	3.15	120.24	1.94	1	0	0	3	7	Imagine that you will get stuck at a friend's house with screaming kids
137.21	33.5	1	5	137.21	0.78	138.02	12	150.03	3.32	153.42	2.05	1	1	1	4	5	Imagine that you will win the lottery
170.76	33.5	1	6	170.76	0.23	171.01	12	183.03	3.67	186.77	1.57	0	1	1	7	6	Imagine that you will make new friends
204.31	33.5	1	7	204.31	2.69	207.02	12	219.03	3.91	223	1.49	1	1	0	4	6	Imagine that you will start exercising regularly to promote health and vitality
237.86	33.5	1	8	237.86	2.14	240.01	12	252.03	3.17	255.27	1.72	1	0	0	1	7	Imagine that you will lose your current home to a fire
271.41	33.5	1	9	271.41	1.59	273.01	12	285.03	2.89	287.98	1.79	1	0	1	2	4	Imagine that you will get locked out of your house
304.96	33.5	1	10	304.96	1.04	306.01	12	318.03	2.44	320.53	2.05	1	1	0	7	6	Imagine that you will make dinner for a potluck and everyone loves it
338.51	33.5	1	11	338.51	0.49	339.01	12	351.02	3.84	354.93	2.17	0	0	1	2	2	Imagine that you will not be able to realize your full potential at work
372.05	33.5	1	12	372.05	2.94	375.01	12	387.03	3.61	390.7	2.04	1	1	1	7	5	Imagine that you will successfully complete a difficult project you've been working on
405.6	33.5	1	13	405.6	2.39	408.01	12	420.02	5.09	425.18	3.17	0	0	1	3	3	Imagine that you will have an argument with your parents
439.15	33.5	1	14	439.15	1.84	441	12	453.02	2.04	455.12	1.57	0	0	0	1	6	Imagine that you will put others in jeopardy because of your carelessness
472.7	33.5	1	15	472.7	1.29	474	12	486.02	2.37	488.46	1.28	0	1	0	7	7	Imagine that you will win an award
506.25	33.5	1	16	506.25	0.74	507	12	519.02	2.22	521.3	2.52	0	1	1	7	6	Imagine that you will learn a lot about the world around you
